cod_distr;nome_distr;ano;sexo;Idade;populacao
80012;Butantã;2015;Homens;25 a 29;2487
80012;Butantã;2015;Homens;30 a 34;2786
80012;Butantã;2015;Homens;35 a 39;2385
80012;Butantã;2015;Homens;40 a 44;1898
80012;Butantã;2015;Homens;45 a 49;1679
80012;Butantã;2015;Homens;50 a 54;1618
80012;Butantã;2015;Homens;55 a 59;1505
80012;Butantã;2015;Homens;60 a 64;1327
80012;Butantã;2015;Homens;65 a 69;1070
80012;Butantã;2015;Homens;70 a 74;784
80012;Butantã;2015;Homens;75 e +;1294
80012;Butantã;2015;Mulheres;00 a 04;1398
80012;Butantã;2015;Mulheres;05 a 09;1088
80012;Butantã;2015;Mulheres;10 a 14;1130
80012;Butantã;2015;Mulheres;15 a 19;1265
80012;Butantã;2015;Mulheres;20 a 24;1518
80012;Butantã;2015;Mulheres;25 a 29;2253
80012;Butantã;2015;Mulheres;30 a 34;2844
80012;Butantã;2015;Mulheres;35 a 39;2568
80012;Butantã;2015;Mulheres;40 a 44;2096
80012;Butantã;2015;Mulheres;45 a 49;1924
80012;Butantã;2015;Mulheres;50 a 54;1975
80012;Butantã;2015;Mulheres;55 a 59;1917
80012;Butantã;2015;Mulheres;60 a 64;1815
80012;Butantã;2015;Mulheres;65 a 69;1512
80012;Butantã;2015;Mulheres;70 a 74;1133
80012;Butantã;2015;Mulheres;75 e +;2253
80012;Butantã;2020;Homens;00 a 04;1321
80012;Butantã;2020;Homens;05 a 09;1441
80012;Butantã;2020;Homens;10 a 14;1188
80012;Butantã;2020;Homens;15 a 19;1185
80012;Butantã;2020;Homens;20 a 24;1338
80012;Butantã;2020;Homens;25 a 29;1561
80012;Butantã;2020;Homens;30 a 34;2460
80012;Butantã;2020;Homens;35 a 39;2727
80012;Butantã;2020;Homens;40 a 44;2321
80012;Butantã;2020;Homens;45 a 49;1840
80012;Butantã;2020;Homens;50 a 54;1618
80012;Butantã;2020;Homens;55 a 59;1541
80012;Butantã;2020;Homens;60 a 64;1404
80012;Butantã;2020;Homens;65 a 69;1204
80012;Butantã;2020;Homens;70 a 74;929
80012;Butantã;2020;Homens;75 e +;1338
80012;Butantã;2020;Mulheres;00 a 04;1259
80012;Butantã;2020;Mulheres;05 a 09;1376
80012;Butantã;2020;Mulheres;10 a 14;1074
80012;Butantã;2020;Mulheres;15 a 19;1143
80012;Butantã;2020;Mulheres;20 a 24;1322
80012;Butantã;2020;Mulheres;25 a 29;1566
80012;Butantã;2020;Mulheres;30 a 34;2237
80012;Butantã;2020;Mulheres;35 a 39;2798
80012;Butantã;2020;Mulheres;40 a 44;2514
80012;Butantã;2020;Mulheres;45 a 49;2047
80012;Butantã;2020;Mulheres;50 a 54;1873
80012;Butantã;2020;Mulheres;55 a 59;1912
80012;Butantã;2020;Mulheres;60 a 64;1839
80012;Butantã;2020;Mulheres;65 a 69;1714
80012;Butantã;2020;Mulheres;70 a 74;1393
80012;Butantã;2020;Mulheres;75 e +;2353
80012;Butantã;2025;Homens;00 a 04;1141
80012;Butantã;2025;Homens;05 a 09;1297
80012;Butantã;2025;Homens;10 a 14;1425
80012;Butantã;2025;Homens;15 a 19;1201
80012;Butantã;2025;Homens;20 a 24;1245
80012;Butantã;2025;Homens;25 a 29;1382
80012;Butantã;2025;Homens;30 a 34;1549
80012;Butantã;2025;Homens;35 a 39;2413
80012;Butantã;2025;Homens;40 a 44;2665
80012;Butantã;2025;Homens;45 a 49;2257
80012;Butantã;2025;Homens;50 a 54;1775
80012;Butantã;2025;Homens;55 a 59;1546
80012;Butantã;2025;Homens;60 a 64;1445
80012;Butantã;2025;Homens;65 a 69;1281
80012;Butantã;2025;Homens;70 a 74;1055
80012;Butantã;2025;Homens;75 e +;1503
80012;Butantã;2025;Mulheres;00 a 04;1089
80012;Butantã;2025;Mulheres;05 a 09;1238
80012;Butantã;2025;Mulheres;10 a 14;1361
80012;Butantã;2025;Mulheres;15 a 19;1086
80012;Butantã;2025;Mulheres;20 a 24;1201
80012;Butantã;2025;Mulheres;25 a 29;1367
80012;Butantã;2025;Mulheres;30 a 34;1559
80012;Butantã;2025;Mulheres;35 a 39;2201
80012;Butantã;2025;Mulheres;40 a 44;2748
80012;Butantã;2025;Mulheres;45 a 49;2459
80012;Butantã;2025;Mulheres;50 a 54;1994
80012;Butantã;2025;Mulheres;55 a 59;1815
80012;Butantã;2025;Mulheres;60 a 64;1838
80012;Butantã;2025;Mulheres;65 a 69;1745
80012;Butantã;2025;Mulheres;70 a 74;1590
80012;Butantã;2025;Mulheres;75 e +;2676
80012;Butantã;2030;Homens;00 a 04;935
80012;Butantã;2030;Homens;05 a 09;1122
80012;Butantã;2030;Homens;10 a 14;1281
80012;Butantã;2030;Homens;15 a 19;1441
80012;Butantã;2030;Homens;20 a 24;1266
80012;Butantã;2030;Homens;25 a 29;1288
80012;Butantã;2030;Homens;30 a 34;1376
80012;Butantã;2030;Homens;35 a 39;1520
80012;Butantã;2030;Homens;40 a 44;2364
80012;Butantã;2030;Homens;45 a 49;2595
80012;Butantã;2030;Homens;50 a 54;2185
80012;Butantã;2030;Homens;55 a 59;1699
80012;Butantã;2030;Homens;60 a 64;1452
80012;Butantã;2030;Homens;65 a 69;1324
80012;Butantã;2030;Homens;70 a 74;1131
80012;Butantã;2030;Homens;75 e +;1722
80012;Butantã;2030;Mulheres;00 a 04;894
80012;Butantã;2030;Mulheres;05 a 09;1071
80012;Butantã;2030;Mulheres;10 a 14;1225
80012;Butantã;2030;Mulheres;15 a 19;1378
80012;Butantã;2030;Mulheres;20 a 24;1146
80012;Butantã;2030;Mulheres;25 a 29;1244
80012;Butantã;2030;Mulheres;30 a 34;1363
80012;Butantã;2030;Mulheres;35 a 39;1534
80012;Butantã;2030;Mulheres;40 a 44;2163
80012;Butantã;2030;Mulheres;45 a 49;2693
80012;Butantã;2030;Mulheres;50 a 54;2403
80012;Butantã;2030;Mulheres;55 a 59;1937
80012;Butantã;2030;Mulheres;60 a 64;1751
80012;Butantã;2030;Mulheres;65 a 69;1753
80012;Butantã;2030;Mulheres;70 a 74;1630
80012;Butantã;2030;Mulheres;75 e +;3087
80012;Butantã;2035;Homens;00 a 04;828
80012;Butantã;2035;Homens;05 a 09;922
80012;Butantã;2035;Homens;10 a 14;1111
80012;Butantã;2035;Homens;15 a 19;1303
80012;Butantã;2035;Homens;20 a 24;1518
80012;Butantã;2035;Homens;25 a 29;1321
80012;Butantã;2035;Homens;30 a 34;1289
80012;Butantã;2035;Homens;35 a 39;1359
80012;Butantã;2035;Homens;40 a 44;1490
80012;Butantã;2035;Homens;45 a 49;2313
80012;Butantã;2035;Homens;50 a 54;2524
80012;Butantã;2035;Homens;55 a 59;2100
80012;Butantã;2035;Homens;60 a 64;1606
80012;Butantã;2035;Homens;65 a 69;1342
80012;Butantã;2035;Homens;70 a 74;1180
80012;Butantã;2035;Homens;75 e +;1936
80012;Butantã;2035;Mulheres;00 a 04;791
80012;Butantã;2035;Mulheres;05 a 09;881
80012;Butantã;2035;Mulheres;10 a 14;1062
80012;Butantã;2035;Mulheres;15 a 19;1246
80012;Butantã;2035;Mulheres;20 a 24;1451
80012;Butantã;2035;Mulheres;25 a 29;1198
80012;Butantã;2035;Mulheres;30 a 34;1246
80012;Butantã;2035;Mulheres;35 a 39;1349
80012;Butantã;2035;Mulheres;40 a 44;1507
80012;Butantã;2035;Mulheres;45 a 49;2123
80012;Butantã;2035;Mulheres;50 a 54;2636
80012;Butantã;2035;Mulheres;55 a 59;2343
80012;Butantã;2035;Mulheres;60 a 64;1875
80012;Butantã;2035;Mulheres;65 a 69;1678
80012;Butantã;2035;Mulheres;70 a 74;1651
80012;Butantã;2035;Mulheres;75 e +;3424
80012;Butantã;2040;Homens;00 a 04;798
80012;Butantã;2040;Homens;05 a 09;817
80012;Butantã;2040;Homens;10 a 14;913
80012;Butantã;2040;Homens;15 a 19;1131
80012;Butantã;2040;Homens;20 a 24;1381
80012;Butantã;2040;Homens;25 a 29;1582
80012;Butantã;2040;Homens;30 a 34;1324
80012;Butantã;2040;Homens;35 a 39;1273
80012;Butantã;2040;Homens;40 a 44;1336
80012;Butantã;2040;Homens;45 a 49;1457
80012;Butantã;2040;Homens;50 a 54;2256
80012;Butantã;2040;Homens;55 a 59;2436
80012;Butantã;2040;Homens;60 a 64;1996
80012;Butantã;2040;Homens;65 a 69;1490
80012;Butantã;2040;Homens;70 a 74;1204
80012;Butantã;2040;Homens;75 e +;2114
80012;Butantã;2040;Mulheres;00 a 04;763
80012;Butantã;2040;Mulheres;05 a 09;782
80012;Butantã;2040;Mulheres;10 a 14;874
80012;Butantã;2040;Mulheres;15 a 19;1083
80012;Butantã;2040;Mulheres;20 a 24;1320
80012;Butantã;2040;Mulheres;25 a 29;1510
80012;Butantã;2040;Mulheres;30 a 34;1203
80012;Butantã;2040;Mulheres;35 a 39;1231
80012;Butantã;2040;Mulheres;40 a 44;1328
80012;Butantã;2040;Mulheres;45 a 49;1481
80012;Butantã;2040;Mulheres;50 a 54;2084
80012;Butantã;2040;Mulheres;55 a 59;2580
80012;Butantã;2040;Mulheres;60 a 64;2277
80012;Butantã;2040;Mulheres;65 a 69;1803
80012;Butantã;2040;Mulheres;70 a 74;1588
80012;Butantã;2040;Mulheres;75 e +;3680
80012;Butantã;2045;Homens;00 a 04;794
80012;Butantã;2045;Homens;05 a 09;787
80012;Butantã;2045;Homens;10 a 14;809
80012;Butantã;2045;Homens;15 a 19;930
80012;Butantã;2045;Homens;20 a 24;1201
80012;Butantã;2045;Homens;25 a 29;1440
80012;Butantã;2045;Homens;30 a 34;1585
80012;Butantã;2045;Homens;35 a 39;1307
80012;Butantã;2045;Homens;40 a 44;1251
80012;Butantã;2045;Homens;45 a 49;1311
80012;Butantã;2045;Homens;50 a 54;1421
80012;Butantã;2045;Homens;55 a 59;2187
80012;Butantã;2045;Homens;60 a 64;2325
80012;Butantã;2045;Homens;65 a 69;1861
80012;Butantã;2045;Homens;70 a 74;1347
80012;Butantã;2045;Homens;75 e +;2272
80012;Butantã;2045;Mulheres;00 a 04;757
80012;Butantã;2045;Mulheres;05 a 09;752
80012;Butantã;2045;Mulheres;10 a 14;774
80012;Butantã;2045;Mulheres;15 a 19;891
80012;Butantã;2045;Mulheres;20 a 24;1150
80012;Butantã;2045;Mulheres;25 a 29;1375
80012;Butantã;2045;Mulheres;30 a 34;1516
80012;Butantã;2045;Mulheres;35 a 39;1189
80012;Butantã;2045;Mulheres;40 a 44;1215
80012;Butantã;2045;Mulheres;45 a 49;1309
80012;Butantã;2045;Mulheres;50 a 54;1456
80012;Butantã;2045;Mulheres;55 a 59;2042
80012;Butantã;2045;Mulheres;60 a 64;2514
80012;Butantã;2045;Mulheres;65 a 69;2198
80012;Butantã;2045;Mulheres;70 a 74;1716
80012;Butantã;2045;Mulheres;75 e +;3827
80012;Butantã;2050;Homens;00 a 04;778
80012;Butantã;2050;Homens;05 a 09;783
80012;Butantã;2050;Homens;10 a 14;779
80012;Butantã;2050;Homens;15 a 19;823
80012;Butantã;2050;Homens;20 a 24;986
80012;Butantã;2050;Homens;25 a 29;1250
80012;Butantã;2050;Homens;30 a 34;1440
80012;Butantã;2050;Homens;35 a 39;1564
80012;Butantã;2050;Homens;40 a 44;1284
80012;Butantã;2050;Homens;45 a 49;1227
80012;Butantã;2050;Homens;50 a 54;1280
80012;Butantã;2050;Homens;55 a 59;1373
80012;Butantã;2050;Homens;60 a 64;2085
80012;Butantã;2050;Homens;65 a 69;2170
80012;Butantã;2050;Homens;70 a 74;1681
80012;Butantã;2050;Homens;75 e +;2470
80012;Butantã;2050;Mulheres;00 a 04;741
80012;Butantã;2050;Mulheres;05 a 09;746
80012;Butantã;2050;Mulheres;10 a 14;744
80012;Butantã;2050;Mulheres;15 a 19;788
80012;Butantã;2050;Mulheres;20 a 24;942
80012;Butantã;2050;Mulheres;25 a 29;1195
80012;Butantã;2050;Mulheres;30 a 34;1377
80012;Butantã;2050;Mulheres;35 a 39;1499
80012;Butantã;2050;Mulheres;40 a 44;1170
80012;Butantã;2050;Mulheres;45 a 49;1194
80012;Butantã;2050;Mulheres;50 a 54;1285
80012;Butantã;2050;Mulheres;55 a 59;1424
80012;Butantã;2050;Mulheres;60 a 64;1991
80012;Butantã;2050;Mulheres;65 a 69;2430
80012;Butantã;2050;Mulheres;70 a 74;2092
80012;Butantã;2050;Mulheres;75 e +;4017
80013;Cachoeirinha;2000;Homens;00 a 04;7426
80013;Cachoeirinha;2000;Homens;05 a 09;7017
80013;Cachoeirinha;2000;Homens;10 a 14;7002
80013;Cachoeirinha;2000;Homens;15 a 19;7406
80013;Cachoeirinha;2000;Homens;20 a 24;7109
80013;Cachoeirinha;2000;Homens;25 a 29;6405
80013;Cachoeirinha;2000;Homens;30 a 34;6203
80013;Cachoeirinha;2000;Homens;35 a 39;5431
80013;Cachoeirinha;2000;Homens;40 a 44;4743
80013;Cachoeirinha;2000;Homens;45 a 49;3620
80013;Cachoeirinha;2000;Homens;50 a 54;2728
80013;Cachoeirinha;2000;Homens;55 a 59;1853
80013;Cachoeirinha;2000;Homens;60 a 64;1461
80013;Cachoeirinha;2000;Homens;65 a 69;1138
80013;Cachoeirinha;2000;Homens;70 a 74;768
80013;Cachoeirinha;2000;Homens;75 e +;802
80013;Cachoeirinha;2000;Mulheres;00 a 04;7256
80013;Cachoeirinha;2000;Mulheres;05 a 09;6764
80013;Cachoeirinha;2000;Mulheres;10 a 14;6826
80013;Cachoeirinha;2000;Mulheres;15 a 19;7650
80013;Cachoeirinha;2000;Mulheres;20 a 24;7471
80013;Cachoeirinha;2000;Mulheres;25 a 29;6992
80013;Cachoeirinha;2000;Mulheres;30 a 34;6510
80013;Cachoeirinha;2000;Mulheres;35 a 39;6017
80013;Cachoeirinha;2000;Mulheres;40 a 44;5204
80013;Cachoeirinha;2000;Mulheres;45 a 49;4245
80013;Cachoeirinha;2000;Mulheres;50 a 54;3239
80013;Cachoeirinha;2000;Mulheres;55 a 59;2239
80013;Cachoeirinha;2000;Mulheres;60 a 64;1913
80013;Cachoeirinha;2000;Mulheres;65 a 69;1470
80013;Cachoeirinha;2000;Mulheres;70 a 74;1195
80013;Cachoeirinha;2000;Mulheres;75 e +;1355
80013;Cachoeirinha;2005;Homens;00 a 04;6251
80013;Cachoeirinha;2005;Homens;05 a 09;6327
80013;Cachoeirinha;2005;Homens;10 a 14;6660
80013;Cachoeirinha;2005;Homens;15 a 19;6704
80013;Cachoeirinha;2005;Homens;20 a 24;6887
80013;Cachoeirinha;2005;Homens;25 a 29;6588
80013;Cachoeirinha;2005;Homens;30 a 34;6193
80013;Cachoeirinha;2005;Homens;35 a 39;5319
80013;Cachoeirinha;2005;Homens;40 a 44;4822
80013;Cachoeirinha;2005;Homens;45 a 49;3902
80013;Cachoeirinha;2005;Homens;50 a 54;3219
80013;Cachoeirinha;2005;Homens;55 a 59;2271
80013;Cachoeirinha;2005;Homens;60 a 64;1702
80013;Cachoeirinha;2005;Homens;65 a 69;1241
80013;Cachoeirinha;2005;Homens;70 a 74;866
80013;Cachoeirinha;2005;Homens;75 e +;1003
80013;Cachoeirinha;2005;Mulheres;00 a 04;6059
80013;Cachoeirinha;2005;Mulheres;05 a 09;6027
80013;Cachoeirinha;2005;Mulheres;10 a 14;6534
80013;Cachoeirinha;2005;Mulheres;15 a 19;6816
80013;Cachoeirinha;2005;Mulheres;20 a 24;7103
80013;Cachoeirinha;2005;Mulheres;25 a 29;7169
80013;Cachoeirinha;2005;Mulheres;30 a 34;6643
80013;Cachoeirinha;2005;Mulheres;35 a 39;5952
80013;Cachoeirinha;2005;Mulheres;40 a 44;5315
80013;Cachoeirinha;2005;Mulheres;45 a 49;4649
80013;Cachoeirinha;2005;Mulheres;50 a 54;3817
80013;Cachoeirinha;2005;Mulheres;55 a 59;2815
80013;Cachoeirinha;2005;Mulheres;60 a 64;2295
80013;Cachoeirinha;2005;Mulheres;65 a 69;1640
80013;Cachoeirinha;2005;Mulheres;70 a 74;1330
80013;Cachoeirinha;2005;Mulheres;75 e +;1748
80013;Cachoeirinha;2010;Homens;00 a 04;5180
80013;Cachoeirinha;2010;Homens;05 a 09;5614
80013;Cachoeirinha;2010;Homens;10 a 14;6234
80013;Cachoeirinha;2010;Homens;15 a 19;5971
80013;Cachoeirinha;2010;Homens;20 a 24;6566
80013;Cachoeirinha;2010;Homens;25 a 29;6669
80013;Cachoeirinha;2010;Homens;30 a 34;6085
80013;Cachoeirinha;2010;Homens;35 a 39;5125
80013;Cachoeirinha;2010;Homens;40 a 44;4827
80013;Cachoeirinha;2010;Homens;45 a 49;4139
80013;Cachoeirinha;2010;Homens;50 a 54;3737
80013;Cachoeirinha;2010;Homens;55 a 59;2737
80013;Cachoeirinha;2010;Homens;60 a 64;1951
80013;Cachoeirinha;2010;Homens;65 a 69;1332
80013;Cachoeirinha;2010;Homens;70 a 74;960
80013;Cachoeirinha;2010;Homens;75 e +;1235
80013;Cachoeirinha;2010;Mulheres;00 a 04;4979
80013;Cachoeirinha;2010;Mulheres;05 a 09;5287
80013;Cachoeirinha;2010;Mulheres;10 a 14;6155
80013;Cachoeirinha;2010;Mulheres;15 a 19;5975
80013;Cachoeirinha;2010;Mulheres;20 a 24;6649
80013;Cachoeirinha;2010;Mulheres;25 a 29;7235
80013;Cachoeirinha;2010;Mulheres;30 a 34;6675
80013;Cachoeirinha;2010;Mulheres;35 a 39;5794
80013;Cachoeirinha;2010;Mulheres;40 a 44;5340
80013;Cachoeirinha;2010;Mulheres;45 a 49;5010
80013;Cachoeirinha;2010;Mulheres;50 a 54;4425
80013;Cachoeirinha;2010;Mulheres;55 a 59;3482
80013;Cachoeirinha;2010;Mulheres;60 a 64;2709
80013;Cachoeirinha;2010;Mulheres;65 a 69;1802
80013;Cachoeirinha;2010;Mulheres;70 a 74;1457
80013;Cachoeirinha;2010;Mulheres;75 e +;2219
80013;Cachoeirinha;2015;Homens;00 a 04;6053
80013;Cachoeirinha;2015;Homens;05 a 09;4889
80013;Cachoeirinha;2015;Homens;10 a 14;5324
80013;Cachoeirinha;2015;Homens;15 a 19;6011
80013;Cachoeirinha;2015;Homens;20 a 24;5865
80013;Cachoeirinha;2015;Homens;25 a 29;6327
80013;Cachoeirinha;2015;Homens;30 a 34;6263
80013;Cachoeirinha;2015;Homens;35 a 39;5671
80013;Cachoeirinha;2015;Homens;40 a 44;4743
80013;Cachoeirinha;2015;Homens;45 a 49;4454
80013;Cachoeirinha;2015;Homens;50 a 54;3770
80013;Cachoeirinha;2015;Homens;55 a 59;3359
80013;Cachoeirinha;2015;Homens;60 a 64;2395
80013;Cachoeirinha;2015;Homens;65 a 69;1646
80013;Cachoeirinha;2015;Homens;70 a 74;1061
80013;Cachoeirinha;2015;Homens;75 e +;1287
80013;Cachoeirinha;2015;Mulheres;00 a 04;5771
80013;Cachoeirinha;2015;Mulheres;05 a 09;4704
80013;Cachoeirinha;2015;Mulheres;10 a 14;5012
80013;Cachoeirinha;2015;Mulheres;15 a 19;5953
80013;Cachoeirinha;2015;Mulheres;20 a 24;5900
80013;Cachoeirinha;2015;Mulheres;25 a 29;6441
80013;Cachoeirinha;2015;Mulheres;30 a 34;6844
80013;Cachoeirinha;2015;Mulheres;35 a 39;6274
80013;Cachoeirinha;2015;Mulheres;40 a 44;5421
80013;Cachoeirinha;2015;Mulheres;45 a 49;4983
80013;Cachoeirinha;2015;Mulheres;50 a 54;4656
80013;Cachoeirinha;2015;Mulheres;55 a 59;4075
80013;Cachoeirinha;2015;Mulheres;60 a 64;3160
80013;Cachoeirinha;2015;Mulheres;65 a 69;2410
80013;Cachoeirinha;2015;Mulheres;70 a 74;1542
80013;Cachoeirinha;2015;Mulheres;75 e +;2354
80013;Cachoeirinha;2020;Homens;00 a 04;5522
80013;Cachoeirinha;2020;Homens;05 a 09;5814
80013;Cachoeirinha;2020;Homens;10 a 14;4680
80013;Cachoeirinha;2020;Homens;15 a 19;5214
80013;Cachoeirinha;2020;Homens;20 a 24;6029
80013;Cachoeirinha;2020;Homens;25 a 29;5779
80013;Cachoeirinha;2020;Homens;30 a 34;6052
80013;Cachoeirinha;2020;Homens;35 a 39;5930
80013;Cachoeirinha;2020;Homens;40 a 44;5342
80013;Cachoeirinha;2020;Homens;45 a 49;4433
80013;Cachoeirinha;2020;Homens;50 a 54;4131
80013;Cachoeirinha;2020;Homens;55 a 59;3437
80013;Cachoeirinha;2020;Homens;60 a 64;2999
80013;Cachoeirinha;2020;Homens;65 a 69;2060
80013;Cachoeirinha;2020;Homens;70 a 74;1342
80013;Cachoeirinha;2020;Homens;75 e +;1422
80013;Cachoeirinha;2020;Mulheres;00 a 04;5266
80013;Cachoeirinha;2020;Mulheres;05 a 09;5546
80013;Cachoeirinha;2020;Mulheres;10 a 14;4507
80013;Cachoeirinha;2020;Mulheres;15 a 19;4915
80013;Cachoeirinha;2020;Mulheres;20 a 24;5996
80013;Cachoeirinha;2020;Mulheres;25 a 29;5839
80013;Cachoeirinha;2020;Mulheres;30 a 34;6194
80013;Cachoeirinha;2020;Mulheres;35 a 39;6531
80013;Cachoeirinha;2020;Mulheres;40 a 44;5958
80013;Cachoeirinha;2020;Mulheres;45 a 49;5125
80013;Cachoeirinha;2020;Mulheres;50 a 54;4692
80013;Cachoeirinha;2020;Mulheres;55 a 59;4349
80013;Cachoeirinha;2020;Mulheres;60 a 64;3764
80013;Cachoeirinha;2020;Mulheres;65 a 69;2855
80013;Cachoeirinha;2020;Mulheres;70 a 74;2110
80013;Cachoeirinha;2020;Mulheres;75 e +;2554
80013;Cachoeirinha;2025;Homens;00 a 04;5048
80013;Cachoeirinha;2025;Homens;05 a 09;5348
80013;Cachoeirinha;2025;Homens;10 a 14;5663
80013;Cachoeirinha;2025;Homens;15 a 19;4644
80013;Cachoeirinha;2025;Homens;20 a 24;5332
80013;Cachoeirinha;2025;Homens;25 a 29;6046
80013;Cachoeirinha;2025;Homens;30 a 34;5609
80013;Cachoeirinha;2025;Homens;35 a 39;5814
80013;Cachoeirinha;2025;Homens;40 a 44;5678
80013;Cachoeirinha;2025;Homens;45 a 49;5084
80013;Cachoeirinha;2025;Homens;50 a 54;4175
80013;Cachoeirinha;2025;Homens;55 a 59;3842
80013;Cachoeirinha;2025;Homens;60 a 64;3123
80013;Cachoeirinha;2025;Homens;65 a 69;2638
80013;Cachoeirinha;2025;Homens;70 a 74;1719
80013;Cachoeirinha;2025;Homens;75 e +;1751
80013;Cachoeirinha;2025;Mulheres;00 a 04;4815
80013;Cachoeirinha;2025;Mulheres;05 a 09;5105
80013;Cachoeirinha;2025;Mulheres;10 a 14;5406
80013;Cachoeirinha;2025;Mulheres;15 a 19;4480
80013;Cachoeirinha;2025;Mulheres;20 a 24;5045
80013;Cachoeirinha;2025;Mulheres;25 a 29;6039
80013;Cachoeirinha;2025;Mulheres;30 a 34;5693
80013;Cachoeirinha;2025;Mulheres;35 a 39;5983
80013;Cachoeirinha;2025;Mulheres;40 a 44;6301
80013;Cachoeirinha;2025;Mulheres;45 a 49;5723
80013;Cachoeirinha;2025;Mulheres;50 a 54;4898
80013;Cachoeirinha;2025;Mulheres;55 a 59;4457
80013;Cachoeirinha;2025;Mulheres;60 a 64;4087
80013;Cachoeirinha;2025;Mulheres;65 a 69;3468
80013;Cachoeirinha;2025;Mulheres;70 a 74;2551
80013;Cachoeirinha;2025;Mulheres;75 e +;3205
80013;Cachoeirinha;2030;Homens;00 a 04;4649
80013;Cachoeirinha;2030;Homens;05 a 09;4904
80013;Cachoeirinha;2030;Homens;10 a 14;5217
80013;Cachoeirinha;2030;Homens;15 a 19;5652
80013;Cachoeirinha;2030;Homens;20 a 24;4788
80013;Cachoeirinha;2030;Homens;25 a 29;5391
80013;Cachoeirinha;2030;Homens;30 a 34;5917
80013;Cachoeirinha;2030;Homens;35 a 39;5413
80013;Cachoeirinha;2030;Homens;40 a 44;5595
80013;Cachoeirinha;2030;Homens;45 a 49;5436
80013;Cachoeirinha;2030;Homens;50 a 54;4823
80013;Cachoeirinha;2030;Homens;55 a 59;3901
80013;Cachoeirinha;2030;Homens;60 a 64;3522
80013;Cachoeirinha;2030;Homens;65 a 69;2768
80013;Cachoeirinha;2030;Homens;70 a 74;2230
80013;Cachoeirinha;2030;Homens;75 e +;2240
80013;Cachoeirinha;2030;Mulheres;00 a 04;4435
80013;Cachoeirinha;2030;Mulheres;05 a 09;4683
80013;Cachoeirinha;2030;Mulheres;10 a 14;4986
80013;Cachoeirinha;2030;Mulheres;15 a 19;5404
80013;Cachoeirinha;2030;Mulheres;20 a 24;4631
80013;Cachoeirinha;2030;Mulheres;25 a 29;5111
80013;Cachoeirinha;2030;Mulheres;30 a 34;5921
80013;Cachoeirinha;2030;Mulheres;35 a 39;5520
80013;Cachoeirinha;2030;Mulheres;40 a 44;5788
80013;Cachoeirinha;2030;Mulheres;45 a 49;6083
80013;Cachoeirinha;2030;Mulheres;50 a 54;5499
80013;Cachoeirinha;2030;Mulheres;55 a 59;4673
80013;Cachoeirinha;2030;Mulheres;60 a 64;4211
80013;Cachoeirinha;2030;Mulheres;65 a 69;3794
80013;Cachoeirinha;2030;Mulheres;70 a 74;3133
80013;Cachoeirinha;2030;Mulheres;75 e +;4006
80013;Cachoeirinha;2035;Homens;00 a 04;4523
80013;Cachoeirinha;2035;Homens;05 a 09;4535
80013;Cachoeirinha;2035;Homens;10 a 14;4808
80013;Cachoeirinha;2035;Homens;15 a 19;5243
80013;Cachoeirinha;2035;Homens;20 a 24;5860
80013;Cachoeirinha;2035;Homens;25 a 29;4905
80013;Cachoeirinha;2035;Homens;30 a 34;5305
80013;Cachoeirinha;2035;Homens;35 a 39;5753
80013;Cachoeirinha;2035;Homens;40 a 44;5237
80013;Cachoeirinha;2035;Homens;45 a 49;5396
80013;Cachoeirinha;2035;Homens;50 a 54;5200
80013;Cachoeirinha;2035;Homens;55 a 59;4547
80013;Cachoeirinha;2035;Homens;60 a 64;3603
80013;Cachoeirinha;2035;Homens;65 a 69;3161
80013;Cachoeirinha;2035;Homens;70 a 74;2370
80013;Cachoeirinha;2035;Homens;75 e +;2934
80013;Cachoeirinha;2035;Mulheres;00 a 04;4316
80013;Cachoeirinha;2035;Mulheres;05 a 09;4331
80013;Cachoeirinha;2035;Mulheres;10 a 14;4592
80013;Cachoeirinha;2035;Mulheres;15 a 19;5014
80013;Cachoeirinha;2035;Mulheres;20 a 24;5610
80013;Cachoeirinha;2035;Mulheres;25 a 29;4751
80013;Cachoeirinha;2035;Mulheres;30 a 34;5043
80013;Cachoeirinha;2035;Mulheres;35 a 39;5783
80013;Cachoeirinha;2035;Mulheres;40 a 44;5364
80013;Cachoeirinha;2035;Mulheres;45 a 49;5612
80013;Cachoeirinha;2035;Mulheres;50 a 54;5882
80013;Cachoeirinha;2035;Mulheres;55 a 59;5280
80013;Cachoeirinha;2035;Mulheres;60 a 64;4443
80013;Cachoeirinha;2035;Mulheres;65 a 69;3941
80013;Cachoeirinha;2035;Mulheres;70 a 74;3464
80013;Cachoeirinha;2035;Mulheres;75 e +;5023
80013;Cachoeirinha;2040;Homens;00 a 04;4448
80013;Cachoeirinha;2040;Homens;05 a 09;4421
80013;Cachoeirinha;2040;Homens;10 a 14;4454
80013;Cachoeirinha;2040;Homens;15 a 19;4843
80013;Cachoeirinha;2040;Homens;20 a 24;5472
80013;Cachoeirinha;2040;Homens;25 a 29;6003
80013;Cachoeirinha;2040;Homens;30 a 34;4844
80013;Cachoeirinha;2040;Homens;35 a 39;5170
80013;Cachoeirinha;2040;Homens;40 a 44;5601
80013;Cachoeirinha;2040;Homens;45 a 49;5060
80013;Cachoeirinha;2040;Homens;50 a 54;5177
80013;Cachoeirinha;2040;Homens;55 a 59;4924
